Domain Code,Domain,Area Code (M49),Country,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","156","China, mainland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","1274837237","E","Estimated value"
"QV","Value of Agricultural Production","156","China, mainland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","1256647702","E","Estimated value"
"QV","Value of Agricultural Production","156","China, mainland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","1182822161","E","Estimated value"
"QV","Value of Agricultural Production","156","China, mainland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2018","2018","1000 USD","1229506874","E","Estimated value"
"QV","Value of Agricultural Production","156","China, mainland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2019","2019","1000 USD","1581328883","E","Estimated value"
"QV","Value of Agricultural Production","156","China, mainland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2020","2020","1000 USD","1594748684","E","Estimated value"
"QV","Value of Agricultural Production","156","China, mainland","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2021","2021","1000 USD","1549761377","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2004","2004","1000 USD","10027377","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2005","2005","1000 USD","12125675","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2006","2006","1000 USD","13572707","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2007","2007","1000 USD","17118661","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2008","2008","1000 USD","20392096","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2009","2009","1000 USD","18651035","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2010","2010","1000 USD","21609441","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","24274043","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","26296324","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","25548326","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2014","2014","1000 USD","27067379","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","22771687","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","24005709","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","30954547","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2018","2018","1000 USD","28160524","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2019","2019","1000 USD","38357067","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2020","2020","1000 USD","35445617","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2021","2021","1000 USD","41824758","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2004","2004","1000 USD","578552","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2005","2005","1000 USD","753148","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2006","2006","1000 USD","940115","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2007","2007","1000 USD","1252137","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2008","2008","1000 USD","1628601","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2009","2009","1000 USD","1800309","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2010","2010","1000 USD","2270621","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","2695956","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","2922688","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2013","2013","1000 USD","3637093","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2014","2014","1000 USD","4226314","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2015","2015","1000 USD","3122725","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2016","2016","1000 USD","3093744","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2017","2017","1000 USD","2642996","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2018","2018","1000 USD","4112294","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2019","2019","1000 USD","4285511","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2020","2020","1000 USD","4366423","E","Estimated value"
"QV","Value of Agricultural Production","178","Congo","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2021","2021","1000 USD","4619634","E","Estimated value"
"QV","Value of Agricultural Production","184","Cook Islands","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2004","2004","1000 USD","7923","E","Estimated value"
"QV","Value of Agricultural Production","184","Cook Islands","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2005","2005","1000 USD","9356","E","Estimated value"
"QV","Value of Agricultural Production","184","Cook Islands","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2006","2006","1000 USD","7826","E","Estimated value"
"QV","Value of Agricultural Production","184","Cook Islands","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2007","2007","1000 USD","10292","E","Estimated value"
"QV","Value of Agricultural Production","184","Cook Islands","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2008","2008","1000 USD","9542","E","Estimated value"
"QV","Value of Agricultural Production","184","Cook Islands","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2009","2009","1000 USD","6862","E","Estimated value"
"QV","Value of Agricultural Production","184","Cook Islands","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2010","2010","1000 USD","8846","E","Estimated value"
"QV","Value of Agricultural Production","184","Cook Islands","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2011","2011","1000 USD","10210","E","Estimated value"
"QV","Value of Agricultural Production","184","Cook Islands","57","Gross Production Value (current thousand US$)","F2051","Agriculture","2012","2012","1000 USD","11361","E","Estimated value"
